count,artefact,code,id,investigator,investigator_id,code_data,site,country,long,lat,recovery_method,classification,raw_material,ba_1_1,ba_1_2,ba_1_3,ba_1_4,ba_1_5,ba_1_6,ba_1_7,ba_1_8,ba_1_9,ba_1_10,ba_2_1,ba_2_2,ba_2_3,ba_2_4,ba_2_5,ba_2_6,ba_2_7,ba_2_8,ba_2_9,ba_2_10,ba_2_11,ba_3_1,ba_3_2,ba_3_3,ba_3_4,ba_4_1,ba_4_2,ba_4_3,ba_5_1,ba_5_2,ba_5_3,ba_6_1,ba_6_2,ba_6_3,ba_6_4,ba_6_5,ba_7_1,ba_7_2,ba_7_3,ba_7_4,ba_7_5,ba_7_6,ba_7_7,ba_8_1,ba_9_1,ba_9_2,ba_9_3,ba_9_4,ba_10_1,ba_10_2,ba_10_3,ba_10_4,ba_10_5,ba_10_6,ba_10_7,ba_11_1,ba_11_2,ba_11_3,ba_11_4,ba_12_1,ba_12_2,ba_12_3,ba_12_4,ba_12_5,ba_12_6,ba_12_7,ba_13_1,ba_13_2,ba_13_3,ba_13_4,length,width,thickness,weight,reference
2287,Blade,HAM 1610,1793,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,22.4,7.7,3.1,0.51,"(Holm & Rieck 1983, 1992)"
2288,Blade,HAM 1610,526,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,25.4,5.3,2.3,0.32,"(Holm & Rieck 1983, 1992)"
2289,Blade,HAM 1610,2235,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.4,9.8,2,0.72,"(Holm & Rieck 1983, 1992)"
2290,Blade,HAM 1610,385,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17.1,8.6,1.9,0.28,"(Holm & Rieck 1983, 1992)"
2291,Blade,HAM 1610,2234,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,21.2,8.8,2.5,0.38,"(Holm & Rieck 1983, 1992)"
2292,Blade,HAM 1610,728,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16.3,7.5,2.4,0.39,"(Holm & Rieck 1983, 1992)"
2293,Blade,HAM 1610,1426,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.3,9.5,2.7,0.77,"(Holm & Rieck 1983, 1992)"
2294,Blade,HAM 1610,2030,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,26.9,6.5,3.5,0.59,"(Holm & Rieck 1983, 1992)"
2295,Blade,HAM 1610,95,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13.4,7.4,2.4,0.31,"(Holm & Rieck 1983, 1992)"
2296,Blade,HAM 1610,1179,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,29.1,7.6,2.7,0.63,"(Holm & Rieck 1983, 1992)"
2297,Blade,HAM 1610,1728,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,17.5,9.3,2.6,0.59,"(Holm & Rieck 1983, 1992)"
2298,Blade,HAM 1610,1280,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,20.9,6.6,4.4,0.81,"(Holm & Rieck 1983, 1992)"
2299,Blade,HAM 1610,2370,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,19.2,6.7,3.3,0.62,"(Holm & Rieck 1983, 1992)"
2300,Blade,HAM 1610,1339,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.6,6.7,3.8,0.61,"(Holm & Rieck 1983, 1992)"
2301,Blade,HAM 1610,2525,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.7,9.3,3.1,0.86,"(Holm & Rieck 1983, 1992)"
2302,Blade,HAM 1610,1160,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,6.6,2.7,0.41,"(Holm & Rieck 1983, 1992)"
2303,Blade,HAM 1610,1384,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17.2,7.1,3.4,0.53,"(Holm & Rieck 1983, 1992)"
2304,Blade,HAM 1610,871,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,7.5,2,0.31,"(Holm & Rieck 1983, 1992)"
2305,Blade,HAM 1610,1094,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,27,8.3,2.7,0.61,"(Holm & Rieck 1983, 1992)"
2306,Blade,HAM 1610,2003,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.1,7.4,3.1,0.37,"(Holm & Rieck 1983, 1992)"
2307,Blade,HAM 1610,2095,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16.7,7,2.7,0.29,"(Holm & Rieck 1983, 1992)"
2308,Blade,HAM 1610,637,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.6,7.1,2.2,0.31,"(Holm & Rieck 1983, 1992)"
2309,Blade,HAM 1610,2352,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,26.8,9.7,2.9,0.64,"(Holm & Rieck 1983, 1992)"
2310,Blade,HAM 1610,148,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,30.8,7.4,2.6,0.71,"(Holm & Rieck 1983, 1992)"
2311,Blade,HAM 1610,514,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,19.4,8.4,1.9,0.3,"(Holm & Rieck 1983, 1992)"
2312,Blade,HAM 1610,2423,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,28.4,9.9,2.9,0.85,"(Holm & Rieck 1983, 1992)"
2313,Blade,HAM 1610,87,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.4,8,2.5,0.33,"(Holm & Rieck 1983, 1992)"
2314,Blade,HAM 1610,1893,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,31,4.9,3.2,0.48,"(Holm & Rieck 1983, 1992)"
2315,Blade,HAM 1610,2571,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.5,11.4,3.1,1.13,"(Holm & Rieck 1983, 1992)"
2316,Blade,HAM 1610,2510,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,23.9,6.9,2.7,0.51,"(Holm & Rieck 1983, 1992)"
2317,Blade,HAM 1610,1400,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.9,7.9,3.9,0.78,"(Holm & Rieck 1983, 1992)"
2318,Blade,HAM 1610,1363,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16.5,8.9,1.9,0.44,"(Holm & Rieck 1983, 1992)"
2319,Blade,HAM 1610,1499,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.9,4.9,1.7,0.27,"(Holm & Rieck 1983, 1992)"
2320,Blade,HAM 1610,393,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,8.8,1.9,0.67,"(Holm & Rieck 1983, 1992)"
2321,Blade,HAM 1610,898,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.8,7,3.1,0.43,"(Holm & Rieck 1983, 1992)"
2322,Blade,HAM 1610,1499,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.4,9.3,4.2,0.74,"(Holm & Rieck 1983, 1992)"
2323,Blade,HAM 1610,409,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24.9,6.9,3.1,0.74,"(Holm & Rieck 1983, 1992)"
2324,Blade,HAM 1610,1307,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.8,8.7,2.6,0.58,"(Holm & Rieck 1983, 1992)"
2325,Blade,HAM 1610,1184,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.6,7.9,2.2,0.31,"(Holm & Rieck 1983, 1992)"
2326,Blade,HAM 1610,2052,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.1,6.9,3,0.59,"(Holm & Rieck 1983, 1992)"
2327,Blade,HAM 1610,625,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.4,8.1,2.5,0.35,"(Holm & Rieck 1983, 1992)"
2328,Blade,HAM 1610,728,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.2,9.1,4.1,0.86,"(Holm & Rieck 1983, 1992)"
2329,Blade,HAM 1610,280,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.9,9.1,2.7,0.55,"(Holm & Rieck 1983, 1992)"
2330,Blade,HAM 1610,480,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.4,9.6,2.6,0.75,"(Holm & Rieck 1983, 1992)"
2331,Blade,HAM 1610,2606,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.6,6.6,2,0.23,"(Holm & Rieck 1983, 1992)"
2332,Blade,HAM 1610,752,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,8.5,2.9,0.39,"(Holm & Rieck 1983, 1992)"
2333,Blade,HAM 1610,1363,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.3,8,4.2,0.63,"(Holm & Rieck 1983, 1992)"
2334,Blade,HAM 1610,930,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.3,8.3,1,0.23,"(Holm & Rieck 1983, 1992)"
2335,Blade,HAM 1610,1950,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34.7,8.4,2.8,0.95,"(Holm & Rieck 1983, 1992)"
2336,Blade,HAM 1610,129,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,41.3,8.4,3.5,1.35,"(Holm & Rieck 1983, 1992)"
2337,Blade,HAM 1610,76,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.2,7.7,1.6,0.28,"(Holm & Rieck 1983, 1992)"
2338,Blade,HAM 1610,1766,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.8,8.2,2.4,0.4,"(Holm & Rieck 1983, 1992)"
2339,Blade,HAM 1610,70,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33.1,9.4,4,1.45,"(Holm & Rieck 1983, 1992)"
2340,Blade,HAM 1610,2023,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.5,9.4,4.9,1.71,"(Holm & Rieck 1983, 1992)"
2341,Blade,HAM 1610,648,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.2,8.6,2.3,0.45,"(Holm & Rieck 1983, 1992)"
2342,Blade,HAM 1610,2262,JBP,NA,JEL2,Jels 2,DK,9.240096,55.375035,Excavation,Havelte Group,Flint,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.8,7.7,2.5,0.39,"(Holm & Rieck 1983, 1992)"
